Label,Offensive/Violent words
0,taaza
0,tab
0,tabhi
0,table
1,taboo
1,tacky
1,taff
0,tail
0,tainaat
0,tainaati
1,taint
1,tainted
1,tainted love
0,tainu
0,tairna
0,taiyaari
0,taiyaariyaa
0,taiyaariyo
0,tak
0,tak pahuchne
0,take
0,takk
1,takka
0,taknik
0,takniki
0,takraav
0,tal
0,talaash
0,talalmel
0,talent
0,talented
0,talents
0,talk
0,tall
0,tamaam
0,tamilnaadu
1,tamper
1,tampon
1,tanaav
1,tang
1,tangle
1,tangled
1,tangles
1,tank
1,tanked
1,tanks
0,tantalize
0,tantalizing
0,tantalizingly
1,tantrum
0,taraf
0,tarah
0,taral
1,tarbaby
1,tard
1,tardy
0,target
0,tarikaa
0,tarike
0,tariko
0,tarj
0,tark
1,tarnish
1,tarnished
1,tarnishes
1,tarnishing
1,taste my
0,tasveer
0,tasvir
0,tathaa
0,tathya
0,tathyo
0,tatkaal
0,tatkaalin
1,tatta
1,Tatte
1,tatte chaude
1,tatte choos
1,tatte hayon
1,tatte ka baal
1,tatte khujana
1,tatte masalna
1,tatte pe baal
1,tattered
1,tatti
1,tatti ki badboo
1,tattichod
0,tatva
1,taunt
1,taunting
1,tauntingly
1,taunts
0,taur
1,taut
1,tawdry
0,tax
1,taxing
0,tazaa
0,te
0,tea
1,tea bagging
0,teach
0,team
1,tease
1,teasingly
1,teat
0,technology
1,tedious
1,tediously
0,teen
0,teeno
0,teesra
0,teesre
0,teeth
0,teh
0,tehet
0,tej
0,teji
0,telangana
0,tell
1,temerity
1,temper
0,temperature
1,tempest
0,tempt
1,temptation
0,tempting
0,temptingly
0,ten
0,tenacious
0,tenaciously
0,tenacity
0,tender
0,tenderly
1,tenderness
1,tense
1,tension
1,tentative
1,tentatively
1,tenuous
1,tenuously
1,tepid
0,tere
0,teri
1,Teri Bhen Dee Fuddi Mari
1,teri bund ch lakad
1,teri gaand
1,Teri ma di khali phudi
1,Teri ma the fudi
1,Teri maa dai ccholay
1,teri maa dee tutee swaad ya
1,Teri maa di gandi phuddi
1,Teri Maa Di Koosii Kay Uppar
1,teri maa di pudi vich lath
1,teri maa ka
1,teri maa nu lund
1,Teri Maan Dee Fuddi Mari
1,teri paan dee lund
1,Teri paan di fudi parrne
1,teri paen nu lan
1,Teri pain dha pahraya hoya phudda
1,teri pen da pudda
0,term
0,terna
1,terri ma di fuid parne
1,terrible
1,terribleness
1,terribly
0,terrific
0,terrifically
1,terror
1,terror-genic
1,terrorism
1,terrorist
1,terrorize
0,test
1,teste
1,testicle
1,testicles
1,testily
1,testy
1,tetchily
1,tetchy
0,tezi
0,tha
0,thaakur
0,thaan
0,thalsenaa
0,than
0,thand
0,thanda
0,thank
0,thankful
1,thankless
1,tharak
1,tharak ki aulad
1,tharki
0,that
0,the
0,theek
0,theek hai
0,their
0,them
0,then
0,there
0,these
0,they
0,thi
0,thick
1,thick lips
1,thicker
0,thikaano
0,thin
0,thing
0,think
0,thinner
0,third
1,thirdeye
1,thirdleg
1,thirst
0,this
0,thoda
0,thodaa
0,thodi
1,thorny
0,thos
0,those
0,though
0,thought
0,thoughtful
0,thoughtfully
0,thoughtfulness
1,thoughtless
1,thoughtlessly
1,thoughtlessness
0,thousand
1,thrash
1,threat
1,threaten
1,threatening
1,threats
0,three
1,threesome
1,threeway
0,thrift
0,thrifty
0,thrill
0,thrilled
0,thrilling
0,thrillingly
0,thrills
0,thrive
0,thriving
1,throating
1,throb
1,throbbed
1,throbbing
1,throbs
1,throttle
0,through
0,throw
1,thug
1,thumb-down
1,thumbs-down
0,thumbs-up
0,thumb-up
0,thus
1,thwart
0,tiar
0,ticket
0,tickle
0,tidy
0,tie
1,tied up
1,tight white
1,timbernigger
0,time
1,time-consuming
0,time-honored
0,timely
0,times
1,timid
1,timidity
1,timidly
1,timidness
0,tin
0,tingle
1,tingled
1,tingling
1,tinkle
0,tiny
1,tin-y
0,tippani
0,tire
1,tired
1,tiresome
1,tiring
1,tiringly
1,tit
1,tit fucker
1,tit licker
1,titbitnipply
1,titfuck
1,titfuckin
0,titillate
0,titillating
0,titillatingly
1,titjob
1,titlover
1,tits
1,tittie
1,titties
1,titty
0,tiwari
0,tmc
1,tnt
0,to
1,tod
0,tod diya
0,todne
0,together
0,togetherness
1,toil
1,toilet
0,told
0,tolerable
1,toll
0,toll-free
0,ton
0,tone
1,tongethruster
1,tongue
1,tongue in a
1,tonguethrust
1,tonguetramp
0,too
0,took
0,tool
1,toota hua lund
1,toote
1,tooty
0,top
1,topa
1,tope te beja
1,top-heavy
0,topi
1,topless
0,topnotch
0,top-notch
1,toppa
1,topple
0,top-quality
0,tops
1,torment
1,tormented
1,torrent
1,tortuous
1,torture
1,tortured
1,tortures
1,torturing
1,torturous
1,torturously
1,tosser
0,total
1,totalitarian
0,touch
1,touchy
0,tough
0,tougher
0,toughest
1,toughness
1,tout
1,touted
1,touts
0,toward
1,towelhead
0,town
1,toxic
0,traasdi
0,track
0,traction
0,trade
1,traduce
0,traffic
1,tragedy
1,tragic
1,tragically
1,trailer trash
0,train
0,training
0,traino
1,traitor
1,traitorous
1,traitorously
1,tramp
1,trample
1,trannie
1,tranny
0,tranquil
0,tranquility
1,transexual
0,transfer
1,transgress
1,transgression
0,transparent
0,transport
1,transsexual
1,transvestite
0,trap
1,trap
1,traped
1,trapped
1,trash
1,trashed
1,trashy
1,trauma
1,traumatic
1,traumatically
1,traumatize
1,traumatized
0,travel
1,travesties
1,travesty
1,treacherous
1,treacherously
1,treachery
1,treason
1,treasonous
0,treasure
0,tree
0,tremendously
0,trendy
0,trial
0,triangle
1,tribadism
1,trick
1,tricked
1,trickery
1,tricky
0,trikone
0,trip
1,triplex
1,trisexual
0,triumph
0,triumphal
0,triumphant
0,triumphantly
1,trivial
1,trivialize
0,trivially
1,trojan
0,trophy
1,trots
1,trouble
1,troubled
0,trouble-free
1,troublemaker
1,troubles
1,troublesome
1,troublesomely
1,troubling
1,troublingly
1,truant
0,truck
0,trump
0,trumpet
0,trust
0,trusted
0,trusting
0,trustingly
0,trustworthiness
0,trustworthy
0,trusty
0,truthful
0,truthfully
0,truthfulness
0,try
0,tu
1,tub girl
0,tube
1,tubgirl
1,tuckahoe
0,tuhada
0,tuhade
0,tukda
0,tulna
0,tulnaa
1,tumble
1,tumbled
1,tumbles
1,tumultuous
1,tunneloflove
0,turant
1,turbulent
1,turd
1,turmoil
0,turn
0,turna
1,turnon
1,tushy
0,tusi
0,tv
0,twacha
1,twat
0,tweet
0,tweeter
0,twenty
1,twink
1,twinkie
0,twinkly
1,twist
1,twisted
1,twists
0,two
1,two girls one cup
1,twobitwhore
1,two-faced
1,two-faces
0,tyaar
0,type
1,tyrannical
1,tyrannically
1,tyranny
1,tyrant
0,u
0,uchaai
0,uchch
0,uchh
0,uchit
1,uck
0,udaaharan
0,udaan
0,uddeshya
0,uddna
0,udghaatan
0,udhar
0,udharan
0,udhyog
0,udyog
1,ugh
1,uglier
1,ugliest
1,ugliness
1,ugly
0,uhde
0,ujjwal
1,uk
1,ullanghan
0,ullekh
0,ullekhniy
1,ullu
1,ullu
1,ullu ka pattha
1,ullu ki gaand
1,ullu ki pathi
1,ulterior
1,ultimatum
1,ultimatums
0,ultra-crisp
1,ultra-hardline
0,umar
0,umeed
0,ummid
0,ummidvaar
0,ummidvaaro
0,un?hone
0,unabashed
0,unabashedly
1,unable
1,unacceptable
1,unacceptablely
1,unacceptably
1,unaccessible
1,unaccustomed
1,unachievable
0,unaffected
1,unaffordable
1,unappealing
0,unassailable
1,unattractive
1,unauthentic
1,unavailable
1,unavoidably
1,unbearable
1,unbearablely
0,unbeatable
1,unbelievable
1,unbelievably
0,unbiased
0,unbound
1,uncaring
1,uncertain
1,uncivil
1,uncivilized
1,unclean
1,unclear
1,uncollectible
1,uncomfortable
1,uncomfortably
1,uncomfy
1,uncompetitive
0,uncomplicated
1,uncompromising
1,uncompromisingly
0,unconditional
1,unconfirmed
1,unconstitutional
1,uncontrolled
1,unconvincing
1,unconvincingly
1,uncooperative
1,uncouth
1,uncreative
0,undamaged
0,undaunted
1,undecided
1,undefined
1,undependability
1,undependable
0,under
1,undercut
1,undercuts
1,undercutting
1,underdog
1,underestimate
1,underlings
1,undermine
1,undermined
1,undermines
1,undermining
1,underpaid
1,underpowered
1,undersized
0,understandable
1,undesirable
1,undetermined
1,undid
1,undignified
0,undisputable
0,undisputably
0,undisputed
1,undissolved
1,undocumented
1,undone
1,undressing
1,undue
1,unease
1,uneasily
1,uneasiness
1,uneasy
1,uneconomical
1,unemployed
0,unencumbered
1,unequal
0,unequivocal
0,unequivocally
1,unethical
1,uneven
1,uneventful
1,unexpected
1,unexpectedly
1,unexplained
1,unfairly
1,unfaithful
1,unfaithfully
1,unfamiliar
1,unfavorable
0,unfazed
1,unfeeling
0,unfettered
1,unfinished
1,unfit
1,unforeseen
0,unforgettable
1,unforgiving
1,unfortunate
1,unfortunately
1,unfounded
1,unfriendly
1,unfuckable
1,unfulfilled
1,unfunded
0,ungli
1,ungovernable
1,ungrateful
1,unhappily
1,unhappiness
1,unhappy
0,unhe
1,unhealthy
1,unhelpful
0,unhone
1,unilateralism
1,unimaginable
1,unimaginably
1,unimportant
1,uninformed
1,uninsured
1,unintelligible
1,unintelligile
0,union
1,unipolar
0,unit
0,unity
0,university
1,unjust
1,unjustifiable
1,unjustifiably
1,unjustified
1,unjustly
0,unkaa
0,unke
0,unki
1,unkind
1,unkindly
1,unknown
0,unko
1,unlamentable
1,unlamentably
1,unlawful
1,unlawfully
1,unlawfulness
1,unleash
1,unlicensed
1,unlikely
0,unlimited
1,unlucky
0,unmatched
0,unme
1,unmoved
0,unn
1,unnatural
1,unnaturally
1,unnecessary
1,unneeded
1,unnerve
1,unnerved
1,unnerving
1,unnervingly
1,unnoticed
0,unnpar
1,unobserved
1,unorthodox
1,unorthodoxy
0,unparalleled
1,unpleasant
1,unpleasantries
1,unpopular
1,unpredictable
1,unprepared
1,unproductive
1,unprofitable
1,unprove
1,unproved
1,unproven
1,unproves
1,unproving
1,unqualified
0,unquestionable
0,unquestionably
1,unravel
1,unraveled
1,unreachable
1,unreadable
0,unreal
1,unrealistic
1,unreasonable
1,unreasonably
1,unrelenting
1,unrelentingly
1,unreliability
1,unreliable
1,unresolved
1,unresponsive
1,unrest
0,unrestricted
0,unrivaled
1,unruly
1,unsafe
1,unsatisfactory
1,unsavory
1,unscrupulous
1,unscrupulously
0,unse
1,unsecure
1,unseemly
0,unselfish
1,unsettle
1,unsettled
1,unsettling
1,unsettlingly
1,unskilled
1,unsophisticated
1,unsound
1,unspeakable
1,unspeakablely
1,unspecified
1,unstable
1,unsteadily
1,unsteadiness
1,unsteady
1,unsuccessful
1,unsuccessfully
1,unsupported
1,unsupportive
1,unsure
1,unsuspecting
1,unsustainable
1,untenable
1,untested
1,unthinkable
1,unthinkably
0,until
1,untimely
1,untouched
1,untrue
1,untrustworthy
1,untruthful
1,unusable
1,unusably
1,unuseable
1,unuseably
1,unusual
1,unusually
1,unviewable
1,un-viewable
1,unwanted
1,unwarranted
1,unwatchable
0,unwavering
1,unwelcome
1,unwell
1,unwieldy
1,unwilling
1,unwillingly
1,unwillingness
1,unwise
1,unwisely
1,unworkable
1,unworthy
1,unyielding
0,up
0,upa
0,upaadhyaksh
0,upaay
0,upaayo
0,upakarno
0,upar
0,upasthit
0,upbeat
1,upbraid
0,upgradable
0,upgradeable
0,upgraded
1,upheaval
0,upheld
0,uphold
0,upkaran
0,uplabdh
0,uplift
0,uplifting
0,upliftingly
0,upliftment
0,upper
1,uprising
1,uproar
1,uproarious
1,uproariously
1,uproarous
1,uproarously
1,uproot
0,upscale
1,upset
1,upseting
1,upsets
1,upsetting
1,upsettingly
1,upskirt
1,uptheass
0,upyog
1,urethra play
1,urgent
1,urinary
1,urinate
1,urine
0,urja
1,urophilia
0,us
0,usable
1,usama
0,usde
0,use
0,useable
0,useful
1,useless
0,user-friendly
0,user-replaceable
0,usi
0,uskaa
0,uske
0,uski
0,usme
0,usne
0,usnun
0,uss
0,usse
0,ustaad
0,usual
1,usurp
1,usurper
0,utaaraa
0,utejit
1,uterus
0,uthaa
0,uthaaa
0,uthaanaa
0,uthaane
0,uthaate
0,uthaayaa
0,uthana
0,uthao
0,uthne
0,utpaad
0,utpaadan
0,utrakhand
0,uttar
0,utte
1,utterly
0,v
0,vaadaa
0,vaakyansh
0,vaalaa
0,vaalo
0,vaang
0,vaapas
0,vaapsi
0,vaar
0,vaarta
0,vaartaa
0,vaaste
0,vaayusenaa
0,vadda
0,vadde
0,vaddi
0,vadh
0,vadhere
1,vagina
1,vaginal
1,vagrant
1,vague
1,vagueness
1,vain
1,vainly
0,vaise
0,vaishvik
0,vajah
0,vajan
1,vajj
0,vakaalat
0,vakhh
0,vakil
0,vakilo
0,val
0,vala
0,vale
0,valiam
0,valiant
0,valiantly
0,valley
0,vallon
0,valor
0,valuable
0,value
0,van
1,vanity
0,varchit
0,varddan
0,varg
0,variety
0,varishth
0,varsh
0,varshiye
0,varsho
0,vartmaan
0,vartmann
0,vary
0,vasant
0,vastu
1,vatican
0,veh
1,vehement
1,vehemently
0,vein
0,vekaiyaa
0,vele
0,venerate
1,vengeance
1,vengeful
1,vengefully
1,vengefulness
1,venom
1,venomous
1,venomously
1,vent
1,venus mound
0,verb
0,verg
0,verifiable
0,veritable
0,verma
0,versatile
0,versatility
0,very
1,vestiges
0,vetan
1,vex
1,vexation
1,vexing
1,vexingly
0,vi
0,viah
0,viakti
0,vibhaag
0,vibhajan
0,vibhinn
1,vibr
0,vibrant
0,vibrantly
1,vibrate
1,vibrated
1,vibrater
1,vibrates
1,vibrating
1,vibration
1,vice
0,vich
0,vichaar
0,vichaaravimarsh
0,vichh
1,vicious
1,viciously
1,viciousness
1,victimize
0,victorious
0,victory
0,video
0,videsh
0,videshi
0,vidhaanasabha
0,vidhaayak
0,vidhaayko
0,vidhi
1,vietcong
0,view
0,viewable
0,vigilance
0,vigilant
0,vigyaan
0,vijay
0,vikaas
0,vikalp
0,vikhe
0,viksit
1,vile
1,vileness
1,vilify
0,village
1,villainous
1,villainously
1,villains
1,villian
1,villianous
1,villianously
1,villify
0,vimaan
0,vimaano
0,vimarsh
1,vindictive
1,vindictively
1,vindictiveness
1,violate
1,violation
1,violator
1,violators
1,violence
1,violent
1,violently
1,violet blue
1,violet wand
1,vipaksh
1,vipakshi
1,viper
0,vipin
0,vipreet
0,viral
1,virgin
1,virginbreaker
1,virodh
1,virodhi
0,virtue
0,virtuous
0,virtuously
1,virulence
1,virulent
1,virulently
1,virus
0,visa
0,vishay
0,vishesh
0,visheshajyo
0,vishvaas
0,vishwa
0,vishwass
0,visionary
0,visit
0,vistaar
0,vistriat
0,vistrut
0,vitt
0,vittiy
0,vivaad
0,vivaado
0,vivacious
0,vivid
1,vociferous
1,vociferously
0,voice
1,volatile
1,volatility
1,vomit
1,vomited
1,vomiting
1,vomits
1,vorarephilia
0,vote
0,voting
0,vouch
0,vouchsafe
0,vowel
1,voyeur
0,vradhi
0,vrat
1,vulgar
1,vulnerable
1,vulva
0,vyaapaar
0,vyaapak
0,vyakt
0,vyakti
0,vyanjan
0,vyapaar
0,vyasta
0,vyavastha
0,vyavasthaa
0,vyavhaar
0,vyayam
0,waakya
0,waale
0,waali
1,wab
1,wack
0,waha
0,wahi
1,wail
0,wait
0,walk
0,wall
1,wallow
1,wane
1,waning
1,wank
1,wanker
1,wanking
0,want
1,wanton
0,wapas
0,waqt
0,war
1,warily
1,wariness
1,warlike
1,war-like
0,warm
0,warmer
0,warmhearted
0,warmly
0,warmth
1,warned
1,warning
1,warp
1,warped
1,wary
0,was
0,wash
1,washed-out
1,waste
1,wasted
1,wasteful
1,wastefulness
1,wasting
0,watch
0,water
1,water-down
1,watered-down
0,wave
0,way
1,waysted
1,wayward
0,we
1,weak
1,weaken
1,weakening
1,weaker
1,weakness
1,weaknesses
0,wealthy
1,weapon
0,wear
1,weariness
1,wearisome
1,weary
0,weather
0,website
1,wedge
1,weed
0,week
1,weenie
1,weep
1,weewee
0,weh
0,weight
1,weird
1,weirdly
1,welcher
0,welcome
1,welfare
0,well
0,well-backlit
0,well-balanced
0,well-behaved
0,wellbeing
0,well-being
0,well-bred
0,well-connected
0,well-educated
0,well-established
0,well-informed
0,well-intentioned
0,well-known
0,well-made
0,well-managed
0,well-mannered
0,well-positioned
0,well-received
0,well-regarded
0,well-rounded
0,well-run
0,well-wishers
0,went
0,were
0,west
1,wet back
1,wet dream
1,wetb
1,wetspot
1,whacker
1,whash
0,what
1,wheedle
0,wheel
0,when
0,where
0,whether
0,which
1,whigger
0,while
1,whimper
1,whine
1,whining
1,whiny
1,whips
1,whiskey
1,whiskey dick
1,whiskydick
1,whit
0,white
1,white powder
1,whitenigger
1,whites
1,whitetrash
1,whitey
0,who
0,whoa
0,whole
0,wholeheartedly
0,wholesome
0,whooa
0,whoooa
1,whop
1,whore
1,whorefucker
1,whorehouse
1,whores
0,whose
0,why
1,wicked
1,wickedly
1,wickedness
0,wide
0,wieldy
0,wife
1,wigger
0,wild
1,wild
1,wildly
1,wiles
0,will
1,willie
1,williewanker
0,willing
0,willingly
0,willingness
1,willy
1,wilt
1,wily
1,wimpy
0,win
1,wince
0,wind
0,windfall
0,window
0,wing
0,winnable
0,winner
0,winners
0,winning
0,wins
0,winter
0,wire
0,wisdom
0,wise
0,wisely
0,wish
0,with
0,witty
1,wn
1,wobble
1,wobbled
1,wobbles
1,woe
1,woebegone
1,woeful
1,woefully
1,wog
1,womanizer
1,womanizing
0,women
1,women rapping
1,women's
0,won
0,wonder
0,wonderful
0,wonderfully
0,wonderous
0,wonderously
0,wonders
0,wondrous
0,woo
0,wood
1,wop
0,word
0,work
0,workable
0,worked
0,works
0,world
0,world-famous
1,worn
1,worried
1,worriedly
1,worrier
1,worries
1,worrisome
1,worry
1,worrying
1,worryingly
1,worse
1,worsen
1,worsening
1,worst
0,worth
0,worthiness
1,worthless
1,worthlessly
1,worthlessness
0,worthwhile
0,worth-while
0,worthy
0,would
1,wound
1,wounds
0,wow
0,wowed
0,wowing
0,wows
1,wrangle
1,wrapping men
1,wrath
1,wreak
1,wreaked
1,wreaks
1,wreck
1,wrest
1,wrestle
1,wretch
1,wretched
1,wretchedly
1,wretchedness
1,wrinkle
1,wrinkled
1,wrinkled starfish
1,wrinkles
1,wrip
1,wripped
1,wripping
0,write
1,writhe
0,written
0,wrong
1,wrong
1,wrongful
1,wrongly
0,wrote
1,wrought
1,wtf
1,wuss
1,wuzzie
1,xtc
1,xx
1,xxx
0,yaa
0,yaachikaa
0,yaachikaakartaa
0,yaad
0,yaadav
0,yaani
0,yaatra
0,yaatraa
0,yaatri
0,yaatriyo
0,yadi
0,yaha
0,yahi
0,yakeen
1,yankee
1,yaoi
0,yard
1,yawn
0,yay
0,ye
0,year
0,yeh
0,yellow
1,yellow showers
1,yellowman
0,yes
0,yet
1,yiffy
0,yogdaan
0,yojnaa
0,yojnaao
0,you
0,young
0,your
0,youthful
1,yuddh
0,yudh
0,yuva
0,yuvaa
0,yuvaao
1,zait
0,zanani
1,zap
1,zapped
1,zaps
0,zaroorat
0,zarur
0,zeal
1,zealot
1,zealous
1,zealously
0,zenith
0,zest
1,zigabo
0,zindgi
1,zipper head
0,zippy
1,zombie
1,zoophilia
0,zor
0,zordaar
0,zyada
